"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008380","RNA splicing","25/295","482/18805",0.0518672199170125,3.30631549335396,6.47555303629501,1.8711503167884e-07,0.000290519830159752,0.000259845290472022,"SNRPD1/DDX39A/SMN1/PABPC1/SAP18/SNRNP70/EFTUD2/LSM3/PPIL3/PRPF6/HNRNPC/NUP98/CTNNBL1/SMU1/PRPF8/LSM2/TSEN15/SON/RBPMS2/TMBIM6/CLASRP/THOC5/PPP4R2/CASC3/RBM5",25
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","20/295","336/18805",0.0595238095238095,3.79439063761098,6.52481173941429,3.87684104887833e-07,0.000290519830159752,0.000259845290472022,"SNRPD1/DDX39A/SMN1/PABPC1/SAP18/SNRNP70/EFTUD2/LSM3/PPIL3/PRPF6/HNRNPC/NUP98/CTNNBL1/SMU1/PRPF8/LSM2/SON/RBPMS2/CASC3/RBM5",20
"GO:0000398","mRNA splicing, via spliceosome","20/295","336/18805",0.0595238095238095,3.79439063761098,6.52481173941429,3.87684104887833e-07,0.000290519830159752,0.000259845290472022,"SNRPD1/DDX39A/SMN1/PABPC1/SAP18/SNRNP70/EFTUD2/LSM3/PPIL3/PRPF6/HNRNPC/NUP98/CTNNBL1/SMU1/PRPF8/LSM2/SON/RBPMS2/CASC3/RBM5",20
"GO:0002181","cytoplasmic translation","14/295","169/18805",0.0828402366863905,5.28071407080534,7.05693539404992,4.66311922203741e-07,0.000290519830159752,0.000259845290472022,"RACK1/IGF2BP1/AARS1/PABPC1/MTOR/CNBP/RPS3A/EIF2S3/RPL39/EIF3D/HNRNPD/RPLP1/RPS18/EIF3G",14
"GO:0000375","RNA splicing, via transesterification reactions","20/295","340/18805",0.0588235294117647,3.74975074775673,6.45938322358564,4.67524670356859e-07,0.000290519830159752,0.000259845290472022,"SNRPD1/DDX39A/SMN1/PABPC1/SAP18/SNRNP70/EFTUD2/LSM3/PPIL3/PRPF6/HNRNPC/NUP98/CTNNBL1/SMU1/PRPF8/LSM2/SON/RBPMS2/CASC3/RBM5",20
"GO:0006417","regulation of translation","22/295","451/18805",0.0487804878048781,3.10954940057875,5.72460502030601,2.85041332507529e-06,0.00147603903350149,0.00132019143477171,"RACK1/IGF2BP1/CYFIP1/AARS1/PABPC1/NPM1/MTOR/CNBP/EPRS1/EIF3D/GIGYF2/ABCF1/HNRNPD/YTHDF1/PRKDC/CNOT1/CNOT10/LSM14A/GCN1/DNAJC1/CASC3/EIF2AK1",22
"GO:0034504","protein localization to nucleus","18/295","322/18805",0.0559006211180124,3.56342772923466,5.85727617520059,3.63081925175848e-06,0.00160490129281207,0.00143544777091588,"SKP1/WRAP53/NPM1/MTOR/TOR1AIP1/TOR1AIP2/HIKESHI/TFRC/PARP9/NUP98/MARK3/STAT3/NUP153/MED1/XPO1/YWHAE/CHP1/YWHAZ",18
"GO:0006413","translational initiation","11/295","124/18805",0.0887096774193548,5.65486604702023,6.56524428097508,4.13234964354573e-06,0.00160490129281207,0.00143544777091588,"NPM1/MTOR/RPS3A/EIF1AX/EIF2S3/EIF3D/GIGYF2/ABCF1/YTHDF1/EIF3G/EIF2AK1",11
"GO:0006457","protein folding","14/295","227/18805",0.0616740088105727,3.9314567311282,5.60957369001006,1.4890423054959e-05,0.00514050493686197,0.00459774466258384,"PDIA4/NUDC/ANP32E/TBCE/SNRNP70/ATF6/ST13/PPIL3/DNAJA3/TBCA/PDIA6/CHORDC1/DNAJC1/FUT10",14
"GO:1903311","regulation of mRNA metabolic process","19/295","404/18805",0.047029702970297,2.99794428595402,5.1249102383111,2.28075220485422e-05,0.00708629710048205,0.00633809033770014,"IGF2BP1/PABPC1/SAP18/NPM1/SNRNP70/GIGYF2/HNRNPC/NUP98/SMU1/HNRNPD/YTHDF1/CNOT1/CNOT10/SON/SAFB2/RBPMS2/CASC3/VIM/RBM5",19
